id,track_name,track_explicit,track_popularity,album_name,album_release_date,album_release_date_precision,artist_name,audio_avg_pitches,audio_avg_timbre,audio_acousticness,audio_danceability,audio_duration_ms,audio_energy,audio_instrumentalness,audio_key_1,audio_liveness,audio_loudness,audio_mode_1,audio_speechiness,audio_tempo,audio_time_signature,audio_valence,track_uri,track_genre
34cEIGilvQWOk3Zsg4XTSi,Ding-a-ling-a-ring-a-ling,False,0,Silver & Gold,2012-11-13,day,Sufjan Stevens,"[0.26969151670951147, 0.26368894601542414, 0.3181491002570693, 0.3017146529562983, 0.5435038560411312, 0.32635989717223635, 0.3577017994858612, 0.4719922879177379, 0.3679948586118253, 0.4194190231362466, 0.31481748071979426, 0.28931619537275066]","[48.245730077120825, 37.768614395886914, 15.714323907455, -13.776254498714662, 22.629506426735226, -17.81655269922878, -18.648820051413885, 6.345760925449868, -14.088365038560413, 3.4559100257069373, -7.317856041131105, -6.967748071979437]",0.525,0.538,109907,0.668,0,5,0.38,-7.319,1,0.0497,131.211,4,0.567,spotify:track:34cEIGilvQWOk3Zsg4XTSi,alternative
7dPAETO7vz389mP3F752Nk,We Were Kids,False,0,All Hidden Places EP,2012-05-05,day,Turtle Giant,"[0.40051278772378485, 0.3414462915601025, 0.2259680306905368, 0.38758951406649633, 0.290118925831202, 0.2481253196930945, 0.4380984654731464, 0.3524603580562661, 0.514104859335039, 0.25664066496163657, 0.32413554987212295, 0.5084066496163681]","[53.87485549872117, 31.07467007672638, 4.908289002557542, -18.310975703324797, 6.156260869565219, -28.68471739130439, -13.913286445012798, -2.939540920716113, -7.971456521739127, -0.34423401534526943, -6.387329923273656, -4.614391304347825]",0.0378,0.267,274413,0.908,1.67e-06,11,0.0971,-4.209,1,0.0475,174.615,4,0.398,spotify:track:7dPAETO7vz389mP3F752Nk,alternative
21jEuMn2lf37715rwjow2M,The Freshmen,False,60,Villains,1996-03-25,day,The Verve Pipe,"[0.2095729411764706, 0.39332470588235297, 0.1569929411764707, 0.18088588235294104, 0.4098870588235295, 0.17797294117647047, 0.21162941176470604, 0.18105647058823515, 0.2727811764705882, 0.4970705882352943, 0.20769058823529427, 0.29558352941176497]","[44.75221294117647, 0.521825882352937, -13.376765882352931, -13.757102352941178, 4.669531764705881, -22.716750588235293, 4.03178470588235, 3.2010517647058805, -4.532038823529412, -0.6221623529411748, -10.328710588235285, -6.965872941176471]",0.0757,0.571,269467,0.505,1.04e-05,1,0.109,-9.312,0,0.0238,99.562,4,0.276,spotify:track:21jEuMn2lf37715rwjow2M,alternative
0gmbgwZ8iqyMPmXefof8Yf,How You Remind Me,False,77,Silver Side Up,2001-09-11,day,Nickelback,"[0.5404414668547249, 0.35292524682651566, 0.26595345557122696, 0.32512270803949206, 0.24131170662905518, 0.4042355430183357, 0.23240056417489444, 0.2968166431593793, 0.206614950634697, 0.24636671368124138, 0.4658476727785616, 0.23128349788434405]","[50.51585895627641, 60.198796897038115, 12.753936530324403, -9.486626234132583, -0.02655712270803865, -24.045471086036667, -1.077050775740479, 4.564057827926658, -20.28063751763048, -0.21518476727785613, -8.86508180535966, -3.697023977433008]",0.00135,0.446,223840,0.764,0,10,0.099,-5.042,1,0.033,172.094,4,0.543,spotify:track:0gmbgwZ8iqyMPmXefof8Yf,alternative
6GIrIt2M39wEGwjCQjGChX,The Great Escape,False,61,Boys Like Girls,2007-08-31,day,Boys Like Girls,"[0.35174408901251775, 0.5319888734353266, 0.276193324061196, 0.3886481223922115, 0.6170305980528518, 0.2870639777468704, 0.33145757997218367, 0.266913769123783, 0.40031432545201673, 0.3371223922114046, 0.239337969401947, 0.46463838664812246]","[52.29868289290686, 75.39071627260074, 42.420219749652325, -1.2888428372739928, 9.323870653685685, -32.663223922114085, 1.7853004172461753, 1.258008344923501, -9.487239221140468, 2.3548720445062594, -7.011404728789985, -6.534949930458966]",0.00166,0.423,206520,0.94,0,1,0.178,-4.012,0,0.0635,149.934,4,0.505,spotify:track:6GIrIt2M39wEGwjCQjGChX,alternative
0RCxW4hG2hiItbRUqz3LsV,Last Night I Heard Everything In Slow Motion,False,0,Dreams,2011-11-21,day,Oliver Tank,"[0.557606541129831, 0.3535203171456889, 0.24133399405351816, 0.14584935579781996, 0.25369276511397365, 0.1433776015857288, 0.22429335976214101, 0.5617988107036666, 0.2110346878097125, 0.17153617443012895, 0.20532606541129814, 0.2625629335976216]","[41.37279682854306, -51.50816551040627, -60.054792864221966, -19.11420515361744, 3.5536035678889886, -40.83158473736377, -11.778031714568899, -21.35178592666004, 0.9525322101090166, 5.146442021803763, -9.645291377601584, -1.9898136769078312]",0.237,0.608,224500,0.462,0.904,7,0.105,-13.002,1,0.0458,75.07,4,0.115,spotify:track:0RCxW4hG2hiItbRUqz3LsV,alternative
79cAPxneo5AvbNgR6ch3Cj,Meant to Live,False,48,The Best Yet,2008-10-31,day,Switchfoot,"[0.32829676258992796, 0.4278920863309353, 0.5624442446043163, 0.33817625899280584, 0.3740881294964028, 0.2659388489208633, 0.37645683453237416, 0.5426528776978414, 0.3293039568345325, 0.4302643884892087, 0.27592985611510784, 0.2750503597122303]","[53.36247661870501, 45.816242805755344, 15.959250000000015, -16.307149280575562, 10.065544964028769, -29.69463489208632, -10.053541366906465, 1.1943363309352513, -6.535320143884896, 1.1081762589928073, -6.15674460431654, 0.00612410071942335]",0.00424,0.395,199813,0.904,0,2,0.42,-3.949,1,0.0468,151.498,4,0.516,spotify:track:79cAPxneo5AvbNgR6ch3Cj,alternative
4ebz0AQonOk427qxoDAHyH,Stay Useless,True,0,Attack On Memory,2012-01-24,day,Cloud Nothings,"[0.49907705192629886, 0.6049045226130656, 0.36983584589614715, 0.4884907872696815, 0.4001557788944725, 0.4841758793969852, 0.4142696817420433, 0.4271373534338357, 0.5619028475711899, 0.37546398659966534, 0.375355108877722, 0.28770016750418753]","[51.55163316582917, 15.932130653266334, 25.737517587939706, -4.871447236180903, 5.546872696817422, -29.516931323283107, 13.623783919597987, 7.728333333333335, -11.222030150753769, -1.9779045226130667, -6.91187772194305, -8.13165996649916]",0.00756,0.225,166800,0.92,2.52e-05,8,0.304,-5.751,1,0.0832,168.749,4,0.631,spotify:track:4ebz0AQonOk427qxoDAHyH,alternative
4SJSlhE4WHYxq0nfTZl99H,Wild Peace,False,0,Wild Peace,2012-06-25,day,Echo Lake,"[0.8429535160905837, 0.27874851013110835, 0.16638140643623367, 0.12747437425506555, 0.312766388557807, 0.45915494636471926, 0.21398569725864122, 0.4499821215733018, 0.14881644815256245, 0.12649702026221687, 0.13470083432657937, 0.22037663885578057]","[49.35719427890342, 68.10399046483911, -15.917045292014295, -20.464129916567362, 6.230370679380216, -28.45846126340884, -3.6950286054827184, -4.430932061978546, -11.315812872467221, -1.2331895113230025, -9.244704410011913, 2.1121942789034542]",0.00143,0.413,254792,0.432,0.0325,0,0.185,-7.918,1,0.0261,90.156,3,0.205,spotify:track:4SJSlhE4WHYxq0nfTZl99H,alternative
2Ml0l8YWJLQhPrRDLpQaDM,Oxford Comma,True,0,Vampire Weekend,2008-01-29,day,Vampire Weekend,"[0.5391474358974353, 0.38836923076923097, 0.39364871794871836, 0.2580589743589742, 0.29307435897435913, 0.2887500000000002, 0.32136282051282067, 0.44130769230769284, 0.2995564102564104, 0.30821923076923086, 0.18514615384615404, 0.4872897435897438]","[49.966843589743554, 30.07015384615388, -27.974015384615388, 33.018953846153934, 27.2200769230769, -17.46927307692309, -3.711308974358972, -17.79532948717951, 8.46885769230769, 2.677160256410264, -19.446870512820496, -2.976269230769229]",0.114,0.694,195733,0.711,0.00124,0,0.0433,-4.237,1,0.0517,119.516,4,0.974,spotify:track:2Ml0l8YWJLQhPrRDLpQaDM,alternative
3OOFEF20WqtsUPcRbPY3L7,Short Skirt / Long Jacket,False,63,Comfort Eagle,2001-07-23,day,CAKE,"[0.4323577331759149, 0.553824085005903, 0.4666493506493508, 0.32304958677685963, 0.33119598583235, 0.2937981109799287, 0.4076257378984657, 0.47535182998819336, 0.4003966942148758, 0.3724415584415585, 0.24830814639905582, 0.2757438016528927]","[49.20191971664697, 67.55191499409678, 6.2661511216056685, 12.084171192443923, -1.5464285714285715, -20.261619834710736, 0.18988311688311596, 4.988628099173554, -9.4747922077922, -3.679396694214875, -8.761827626918528, 1.2451593860684769]",0.0028,0.778,204133,0.899,0.0345,2,0.0263,-6.552,1,0.0451,119.995,4,0.881,spotify:track:3OOFEF20WqtsUPcRbPY3L7,alternative
1zuKjpp4t7BS8JPKi6mkQr,Angels,False,0,Coexist,2012-09-10,day,The xx,"[0.18897940074906364, 0.45380524344569284, 0.2608801498127342, 0.1286367041198501, 0.19967415730337096, 0.10546441947565538, 0.28822097378277145, 0.2187565543071163, 0.30162921348314625, 0.36857490636704104, 0.1315543071161049, 0.1855861423220974]","[37.568303370786545, -77.88470599250941, -17.863494382022473, -25.96507303370787, 14.602013108614225, -19.804155430711628, -18.23178277153559, 0.24072097378277135, -15.20982584269662, -6.802923220973776, -7.81492883895131, -0.8613820224719088]",0.95,0.424,171653,0.157,0.0593,9,0.101,-18.141,1,0.0428,91.537,4,0.342,spotify:track:1zuKjpp4t7BS8JPKi6mkQr,alternative
15HadeuRG9THazDGzLH8ZU,Pretty Fly (For a White Guy),False,0,Americana,1998-11-17,day,The Offspring,"[0.4046019151846787, 0.49183310533515784, 0.4300000000000004, 0.35404924760601914, 0.4492243502051986, 0.3812421340629276, 0.48848290013679846, 0.32287140902872763, 0.24595348837209283, 0.4104021887824895, 0.2555896032831736, 0.4527168262653894]","[51.61249521203825, 76.76715731874148, 3.1930191518467863, -3.3375950752393977, 6.848176470588239, -9.33633105335157, -7.9067838577291285, 7.098564979480165, -1.92863337893297, 4.899685362517101, -12.813506155950723, 3.4281942544459634]",0.0962,0.72,188107,0.898,0,11,0.0675,-3.701,0,0.0997,143.431,4,0.964,spotify:track:15HadeuRG9THazDGzLH8ZU,alternative
60a0Rd6pjrkxjPbaKzXjfq,In the End,False,82,Hybrid Theory (Bonus Edition),2000-10-24,day,Linkin Park,"[0.48326694915254215, 0.6258813559322037, 0.29037429378531093, 0.4180593220338983, 0.2487090395480223, 0.3611172316384182, 0.36898022598870067, 0.2902951977401132, 0.40323446327683665, 0.3112966101694912, 0.42932627118644057, 0.3481723163841809]","[50.502432203389844, 43.932721751412394, 34.176505649717484, -0.7360988700564973, 9.06793644067796, -24.513807909604505, 5.855774011299431, -0.9333502824858768, -5.370553672316383, 3.536199152542373, -11.91334463276836, -9.65079237288137]",0.00958,0.556,216880,0.864,0,3,0.209,-5.87,0,0.0584,105.143,4,0.4,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,alternative
27jdUE1EYDSXZqhjuNxLem,Magic,False,56,Magic,2014-03-03,day,Coldplay,"[0.35674337899543396, 0.5449534246575336, 0.3903826484018261, 0.2736410958904111, 0.45998630136986324, 0.2687041095890412, 0.30045753424657495, 0.24922009132420087, 0.3265589041095888, 0.3280401826484018, 0.2553917808219176, 0.22485205479452056]","[41.98671415525116, -60.97681369863015, -60.0971114155251, -0.9477936073059339, -2.79114063926941, -25.930852968036522, 3.382995433789954, -7.254494063926941, -4.270564383561649, -5.552911415525109, -11.541191780821933, -4.584796347031963]",0.0266,0.738,285014,0.482,0.621,6,0.106,-8.917,0,0.0402,93.457,4,0.352,spotify:track:27jdUE1EYDSXZqhjuNxLem,alternative
67ispalOAo3jnZWYSTTfZk,Sex,True,56,The 1975,2013-01-01,day,The 1975,"[0.4649433962264154, 0.5775440251572334, 0.526319182389937, 0.41188679245283016, 0.3679103773584904, 0.3806163522012579, 0.4289323899371069, 0.486022012578616, 0.4327657232704405, 0.42349999999999954, 0.36374213836478, 0.26518238993710674]","[53.16153301886789, 75.28267138364778, 24.715871069182356, -12.330130503144657, -6.262333333333328, -31.886853773584942, 2.294709119496856, 4.06691509433962, -5.49997798742138, 5.00652044025157, -7.80109276729559, -10.291191823899373]",1.31e-05,0.408,207002,0.974,4.86e-05,2,0.526,-4.139,1,0.126,148.298,4,0.173,spotify:track:67ispalOAo3jnZWYSTTfZk,alternative
0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,False,79,Only By The Night,2008-09-23,day,Kings of Leon,"[0.5161940104166671, 0.7067291666666664, 0.3114075520833335, 0.3096783854166664, 0.5206432291666668, 0.35133984374999994, 0.32853776041666627, 0.2971158854166668, 0.4005924479166664, 0.31795963541666666, 0.2611822916666667, 0.3637161458333331]","[49.48136197916667, 37.48792968749999, -17.829199218750002, -9.051255208333345, 2.4170911458333344, -31.014319010416713, 0.7527968750000005, 7.605901041666663, 1.0022981770833372, 3.879292968750001, -8.838074218749979, 1.27768098958333]",0.00172,0.542,203347,0.905,0.0104,9,0.136,-5.653,1,0.054,153.398,4,0.374,spotify:track:0ntQJM78wzOLVeCUAW7Y45,alternative
7uEz7Zy8KupibctjrSqnDk,Beginners,False,19,Paradise,2011-09-11,day,Slow Club,"[0.42369592088998764, 0.6361013597033371, 0.3346007416563659, 0.41980964153275624, 0.4870531520395549, 0.62968108776267, 0.5985673671199007, 0.400928306551298, 0.38831025957972815, 0.29372064276885024, 0.3816996291718171, 0.4055043263288006]","[49.06334857849203, -29.69400370828178, 24.222819530284323, -7.4446501854140825, 12.937782447466002, -26.72667737948083, 8.551390605686032, 0.17530284301606977, 4.478621755253401, -1.5396254635352284, -9.201111248454879, -13.598048207663787]",0.21,0.58,255692,0.845,0.762,6,0.0974,-6.271,1,0.108,118.948,4,0.164,spotify:track:7uEz7Zy8KupibctjrSqnDk,alternative
3uJxOhwJjf8NTml3KHxQeQ,Classy Girls,False,0,The Lumineers,2012-04-03,day,The Lumineers,"[0.7297562111801241, 0.2909844720496896, 0.31485403726708044, 0.3078493788819878, 0.3795357142857145, 0.3569580745341615, 0.2826770186335403, 0.4892996894409944, 0.23921894409937886, 0.2952919254658384, 0.23527795031055906, 0.25722204968944135]","[45.80472360248443, -1.0654068322981465, 35.31976863354035, 7.113295031055896, 43.783139751552845, -19.721453416149075, -6.201850931677029, -3.0533571428571347, -1.403181677018631, 0.6065512422360247, -5.6697468944099345, -5.345788819875778]",0.661,0.72,165933,0.802,7.9e-06,5,0.348,-7.507,1,0.0342,121.011,4,0.497,spotify:track:3uJxOhwJjf8NTml3KHxQeQ,alternative
0uLhNT7UIH3nZCCDZd3OBl,Anna Molly,False,57,Light Grenades,2006-11-28,day,Incubus,"[0.6394121715076071, 0.4960262793914252, 0.40274827109266936, 0.4188201936376213, 0.26264038727524197, 0.3047067773167356, 0.23898478561549097, 0.4373291839557398, 0.38707607192254473, 0.3089847856154909, 0.3952461964038727, 0.37885477178423216]","[54.75432226832642, 84.45204011065006, 25.840290456431507, -5.5198990318118915, 1.7140940525587829, -29.611457814661133, -7.616520055325034, 5.9288962655601605, -16.390038727524203, -1.618308437067771, -4.861391424619643, 0.1028741355463342]",0.00428,0.451,225880,0.973,7.36e-06,8,0.0924,-2.611,1,0.0514,151.885,4,0.628,spotify:track:0uLhNT7UIH3nZCCDZd3OBl,alternative
0CILKPMt12CBXBJYksxUai,Hang Me Up to Dry,False,0,Robbers & Cowards,2006,year,Cold War Kids,"[0.27258971141781674, 0.2469560853199499, 0.3856762860727735, 0.3600489335006275, 0.5223437892095361, 0.3386022584692598, 0.31322835633626117, 0.57659347553325, 0.37153450439146823, 0.30902885821831894, 0.24557716436637408, 0.35553826850690107]","[53.56429109159351, 34.758887076537015, 17.662744040150557, -0.9099573400250934, 14.821598494353829, -20.970461731493092, 14.026268506900898, -2.022691342534508, -10.726468005018823, -6.3533174404015105, -9.889702634880809, 1.2547264742785456]",0.0218,0.508,218787,0.921,0.00118,11,0.499,-2.807,0,0.0314,92.457,4,0.635,spotify:track:0CILKPMt12CBXBJYksxUai,alternative
3jEipGgVCwxMqrE5TVAtd2,Ayla,False,0,Given To The Wild,2012,year,The Maccabees,"[0.5182917214191853, 0.37649934296977633, 0.28818659658344264, 0.25347174770039427, 0.39977398160315397, 0.5260565045992116, 0.31928777923784535, 0.3223574244415242, 0.2849434954007884, 0.5831011826544024, 0.4425978975032858, 0.2833035479632064]","[52.91012352168199, 34.09707752956636, 33.619883048620295, -4.229798948751643, 8.31813929040736, -32.491695137976365, -1.075763469119582, -1.4554296977660965, -6.7229842312746335, 0.9216636005256241, -6.176804204993428, -1.6987490144546638]",0.0293,0.439,227000,0.923,0.694,5,0.504,-4.306,1,0.0487,100.986,3,0.224,spotify:track:3jEipGgVCwxMqrE5TVAtd2,alternative
2d6m2F4I7wCuAKtSsdhh83,Famous Last Words,False,69,The Black Parade,2006-10-23,day,My Chemical Romance,"[0.5148880434782608, 0.4359065217391309, 0.4769260869565212, 0.30111956521739164, 0.34794347826086913, 0.4264554347826086, 0.30316086956521754, 0.42261630434782654, 0.32752173913043464, 0.4580956521739131, 0.4245402173913043, 0.3414510869565219]","[53.32936086956526, 72.56279565217396, 11.002657608695658, -15.056952173913064, 8.178409782608702, -29.323815217391335, 1.6858663043478284, 2.226455434782608, -3.650954347826088, 3.2652717391304353, -8.401846739130429, 2.2936782608695623]",0.000321,0.467,299227,0.883,0.000152,2,0.125,-3.679,0,0.106,122.252,4,0.309,spotify:track:2d6m2F4I7wCuAKtSsdhh83,alternative
6b5rA9rthDbZDOQp9UbOgl,Little Lion Man,True,0,Sigh No More,2009-01-01,day,Mumford & Sons,"[0.5294642857142854, 0.3792206632653065, 0.3264961734693877, 0.19291071428571435, 0.2562499999999999, 0.5722844387755105, 0.2210204081632655, 0.21021301020408148, 0.1736198979591838, 0.2920982142857145, 0.24101658163265327, 0.20834948979591816]","[47.230483418367385, 23.671496173469404, 14.809823979591842, -7.447915816326536, 11.2445918367347, -22.130757653061245, 11.036029336734686, -1.180232142857145, -9.887132653061222, 0.27194005102040636, -10.440600765306119, -1.3647946428571438]",0.0275,0.517,245173,0.492,3.2e-05,5,0.0873,-8.051,1,0.0272,138.579,4,0.455,spotify:track:6b5rA9rthDbZDOQp9UbOgl,alternative
1BDYGH5smhQL3IKm7f1C90,All The Right Moves,False,0,All The Right Moves,2009-01-01,day,OneRepublic,"[0.5773119266055042, 0.39516743119266057, 0.40931077981651387, 0.24473394495412853, 0.4005711009174316, 0.3077832568807339, 0.3500676605504591, 0.5444025229357796, 0.33432224770642177, 0.4063233944954129, 0.26928899082568813, 0.37480160550458774]","[51.95166743119263, 32.09180504587155, 21.019845183486236, -4.956404816513758, 19.871667431192673, -24.266657110091735, -7.9155, -1.5738474770642188, -5.806829128440372, 0.8265688073394485, -6.414931192660554, -1.3006548165137617]",0.306,0.527,238733,0.935,3.43e-06,0,0.357,-4.139,1,0.0475,145.98,4,0.697,spotify:track:1BDYGH5smhQL3IKm7f1C90,alternative
6qpN7PrkVsP3N3xO7WlCaw,Self Esteem,False,0,Smash,1994-04-08,day,The Offspring,"[0.5870181043663478, 0.450173588924388, 0.3584451544195953, 0.27663471778487736, 0.3589254526091584, 0.49002662406815745, 0.43505750798722037, 0.5082800851970182, 0.3601831735889245, 0.4331842385516508, 0.31546219382321655, 0.2903514376996807]","[49.35398296059644, 85.65438125665611, 11.236410010649635, -7.726581469648569, 25.129345047923298, -26.149169329073487, -9.474664536741225, 6.183456869009579, 1.2018466453674113, 6.730960596379134, -9.964521831735897, -7.158277955271564]",0.0204,0.488,257827,0.862,0,0,0.359,-7.595,1,0.0476,104.56,4,0.706,spotify:track:6qpN7PrkVsP3N3xO7WlCaw,alternative
4ToYlykhwpW98KtMIGnWQK,Ocean Breathes Salty,False,52,Good News For People Who Love Bad News,2004-04-05,day,Modest Mouse,"[0.4599120750293085, 0.4327233294255565, 0.39826963657678793, 0.30770808909730357, 0.4734466588511136, 0.4422321219226257, 0.42789097303634266, 0.5890316529894488, 0.3682485345838225, 0.3605990621336462, 0.22497303634232096, 0.3518487690504104]","[53.532171160609614, 58.163664712778456, 19.72541148886283, -2.8088100820633053, 31.118713950762004, -23.621151230949586, 1.614524032825321, 1.4407608440797177, 2.278282532239155, 3.810174677608439, -10.058030480656504, -0.029913247362250976]",0.0407,0.646,224333,0.964,3.65e-06,7,0.293,-3.177,1,0.0369,95.479,4,0.747,spotify:track:4ToYlykhwpW98KtMIGnWQK,alternative
11Z7DsmzTwKIEbSSnPwH1C,Knee Socks,False,0,AM,2013-09-09,day,Arctic Monkeys,"[0.4297215469613262, 0.4986176795580114, 0.35031491712707186, 0.32525524861878485, 0.5895093922651936, 0.3365745856353592, 0.33217900552486246, 0.380878453038674, 0.29110718232044175, 0.3322596685082872, 0.23319116022099412, 0.340043093922652]","[46.61128287292814, 19.650167955801113, 19.445916022099453, 1.9618629834254144, 11.827443093922644, -20.624984530386733, 8.055302762430948, -0.8118950276243102, -7.128911602209937, -1.1376453038674026, -7.5653966850828755, 0.9514850828729279]",0.123,0.665,257563,0.542,0.00291,11,0.342,-8.323,0,0.033,97.975,4,0.587,spotify:track:11Z7DsmzTwKIEbSSnPwH1C,alternative
